services,date,time,ride_status,source,destination,duration,ride_id,distance,ride_charge,misc_charge,total_fare,payment_method,booking_datetime,service_type_clean,source_clean,destination_clean,payment_method_clean,is_completed,is_cancelled,booking_date,hour,day_of_week,day_of_week_num,is_weekend,month,month_name,week_of_year,time_period,route,distance_bucket,duration_bucket,fare_bucket,fare_per_km
bike lite,2024-06-19,00:48:07.754771,cancelled,Kundalahalli Nagar,Nagwara Quay,96,RD8611485065411560,2.37,,,,,2024-06-19 00:48:07.754771,bike lite,kundalahalli nagar,nagwara quay,,0,1,2024-06-19,0,Wednesday,2,False,6,June,25,Late Night,kundalahalli nagar → nagwara quay,Short (≤3 km),Very Long (>60 min),,
cab economy,2024-07-11,23:29:18.754771,cancelled,Agara 3rd Block,Yelahanka Works,113,RD4055602674094897,34.76,,,,,2024-07-11 23:29:18.754771,cab economy,agara 3rd block,yelahanka works,,0,1,2024-07-11,23,Thursday,3,False,7,July,28,Night,agara 3rd block → yelahanka works,Very Long (>15 km),Very Long (>60 min),,
auto,2024-07-22,05:31:16.754771,completed,Koramangala 4th Block Complex,Dodda Banaswadi Circle,25,RD3950428624501262,37.29,896.87,38.58,935.45,Paytm,2024-07-22 05:31:16.754771,auto,koramangala 4th block complex,dodda banaswadi circle,paytm,1,0,2024-07-22,5,Monday,0,False,7,July,30,Late Night,koramangala 4th block complex → dodda banaswadi circle,Very Long (>15 km),Medium (15–30 min),High Fare,25.085813891123628
auto,2024-06-23,20:59:26.754771,completed,Bhadrappa Layout Ridge,Avalahalli District,66,RD8918822039243102,44.95,443.56,8.75,452.31,Paytm,2024-06-23 20:59:26.754771,auto,bhadrappa layout ridge,avalahalli district,paytm,1,0,2024-06-23,20,Sunday,6,True,6,June,25,Night,bhadrappa layout ridge → avalahalli district,Very Long (>15 km),Very Long (>60 min),Medium-Low Fare,10.062513904338154
cab economy,2024-07-20,00:54:34.754771,completed,Gottigere Landing,Chikka Banaswadi Station,70,RD1089356377950562,19.02,114.08,29.14,143.22,QR scan,2024-07-20 00:54:34.754771,cab economy,gottigere landing,chikka banaswadi station,qr scan,1,0,2024-07-20,0,Saturday,5,True,7,July,29,Late Night,gottigere landing → chikka banaswadi station,Very Long (>15 km),Very Long (>60 min),Low Fare,7.529968454258675
bike,2024-07-26,18:42:02.754771,completed,Malleshwaram Close,Hosur 3rd Stage,18,RD8641817280578880,34.22,423.53,25.93,449.46,QR scan,2024-07-26 18:42:02.754771,bike,malleshwaram close,hosur 3rd stage,qr scan,1,0,2024-07-26,18,Friday,4,False,7,July,30,Evening Peak,malleshwaram close → hosur 3rd stage,Very Long (>15 km),Medium (15–30 min),Medium-Low Fare,13.134424313267095
cab economy,2024-08-06,04:10:04.754771,completed,Basavanagudi 6th Block,Bhuvaneshwari Nagar Way,21,RD7215004507042921,35.89,257.58,24.61,282.19,Amazon Pay,2024-08-06 04:10:04.754771,cab economy,basavanagudi 6th block,bhuvaneshwari nagar way,amazon pay,1,0,2024-08-06,4,Tuesday,1,False,8,August,32,Late Night,basavanagudi 6th block → bhuvaneshwari nagar way,Very Long (>15 km),Medium (15–30 min),Low Fare,7.862635831707997
auto,2024-07-05,16:07:20.754771,completed,Naganathapura Landing,Nagasandra Station,111,RD1510896958460044,35.03,613.39,38.3,651.6899999999999,QR scan,2024-07-05 16:07:20.754771,auto,naganathapura landing,nagasandra station,qr scan,1,0,2024-07-05,16,Friday,4,False,7,July,27,Evening Peak,naganathapura landing → nagasandra station,Very Long (>15 km),Very Long (>60 min),Medium-High Fare,18.603768198686836
cab economy,2024-07-04,20:48:23.754771,cancelled,Sarjapur 5th Block,Indiranagar 3rd Block,48,RD1026066169547564,7.19,,,,,2024-07-04 20:48:23.754771,cab economy,sarjapur 5th block,indiranagar 3rd block,,0,1,2024-07-04,20,Thursday,3,False,7,July,27,Night,sarjapur 5th block → indiranagar 3rd block,Long (7–15 km),Long (30–60 min),,
cab economy,2024-06-28,21:12:39.754771,completed,Kodigehalli Arc,Kasavanahalli 1st Stage,100,RD5409641698154138,13.25,80.32,30.99,111.31,QR scan,2024-06-28 21:12:39.754771,cab economy,kodigehalli arc,kasavanahalli 1st stage,qr scan,1,0,2024-06-28,21,Friday,4,False,6,June,26,Night,kodigehalli arc → kasavanahalli 1st stage,Long (7–15 km),Very Long (>60 min),Low Fare,8.400754716981131
cab economy,2024-07-16,11:42:59.754771,completed,Mahadevapura 5th Block,Koramangala 7th Block 4th Stage,76,RD8298138783086280,30.42,589.04,15.7,604.74,Amazon Pay,2024-07-16 11:42:59.754771,cab economy,mahadevapura 5th block,koramangala 7th block 4th stage,amazon pay,1,0,2024-07-16,11,Tuesday,1,False,7,July,29,Daytime,mahadevapura 5th block → koramangala 7th block 4th stage,Very Long (>15 km),Very Long (>60 min),Medium-High Fare,19.879684418145956
bike,2024-07-27,01:58:16.754771,completed,Chikka Banaswadi Side,BTM Layout Promenade,13,RD1282818539856701,35.58,360.05,21.35,381.4,Amazon Pay,2024-07-27 01:58:16.754771,bike,chikka banaswadi side,btm layout promenade,amazon pay,1,0,2024-07-27,1,Saturday,5,True,7,July,30,Late Night,chikka banaswadi side → btm layout promenade,Very Long (>15 km),Short (≤15 min),Medium-Low Fare,10.719505340078696
cab economy,2024-07-06,08:03:20.754771,completed,Hebbal Kempapura Zone,Srirampura Close,43,RD5825411188827747,19.41,797.95,25.54,823.49,GPay,2024-07-06 08:03:20.754771,cab economy,hebbal kempapura zone,srirampura close,gpay,1,0,2024-07-06,8,Saturday,5,True,7,July,27,Morning Peak,hebbal kempapura zone → srirampura close,Very Long (>15 km),Long (30–60 min),High Fare,42.42606903657909
parcel,2024-08-08,12:52:39.754771,cancelled,KR Puram Estate,Kasavanahalli District,78,RD2357552288157148,3.85,,,,,2024-08-08 12:52:39.754771,parcel,kr puram estate,kasavanahalli district,,0,1,2024-08-08,12,Thursday,3,False,8,August,32,Daytime,kr puram estate → kasavanahalli district,Medium (3–7 km),Very Long (>60 min),,
cab economy,2024-06-26,21:42:45.754771,completed,Sahakar Nagar Area,Chikkabellandur Pointe,112,RD6507381143432313,27.29,892.66,15.73,908.39,Paytm,2024-06-26 21:42:45.754771,cab economy,sahakar nagar area,chikkabellandur pointe,paytm,1,0,2024-06-26,21,Wednesday,2,False,6,June,26,Night,sahakar nagar area → chikkabellandur pointe,Very Long (>15 km),Very Long (>60 min),High Fare,33.28655185049469
cab economy,2024-06-22,20:23:11.754771,cancelled,Kengeri Nagar,Bikasipura 5th Block,67,RD5688965905291704,13.21,,,,,2024-06-22 20:23:11.754771,cab economy,kengeri nagar,bikasipura 5th block,,0,1,2024-06-22,20,Saturday,5,True,6,June,25,Night,kengeri nagar → bikasipura 5th block,Long (7–15 km),Very Long (>60 min),,
auto,2024-08-15,04:23:08.754771,completed,Kengeri Lane,Srirampura Drive,43,RD9195576398230527,49.13,497.2,5.0,502.2,GPay,2024-08-15 04:23:08.754771,auto,kengeri lane,srirampura drive,gpay,1,0,2024-08-15,4,Thursday,3,False,8,August,33,Late Night,kengeri lane → srirampura drive,Very Long (>15 km),Long (30–60 min),Medium-Low Fare,10.221860370445755
bike,2024-07-02,01:59:33.754771,completed,Chikkajala 4th Block,Ashok Nagar Bay,14,RD5238569661248665,23.95,846.07,19.48,865.5500000000001,Amazon Pay,2024-07-02 01:59:33.754771,bike,chikkajala 4th block,ashok nagar bay,amazon pay,1,0,2024-07-02,1,Tuesday,1,False,7,July,27,Late Night,chikkajala 4th block → ashok nagar bay,Very Long (>15 km),Short (≤15 min),High Fare,36.13987473903967
auto,2024-07-28,09:05:57.754771,completed,Hoodi Hills,Kanaka Nagar Arc,48,RD4399093686126216,35.64,116.05,18.25,134.3,Paytm,2024-07-28 09:05:57.754771,auto,hoodi hills,kanaka nagar arc,paytm,1,0,2024-07-28,9,Sunday,6,True,7,July,30,Morning Peak,hoodi hills → kanaka nagar arc,Very Long (>15 km),Long (30–60 min),Low Fare,3.768237934904602
bike,2024-06-20,06:38:49.754771,completed,Harohalli Fork,Harohalli Pass,96,RD8681280921542636,9.58,830.19,45.46,875.6500000000001,GPay,2024-06-20 06:38:49.754771,bike,harohalli fork,harohalli pass,gpay,1,0,2024-06-20,6,Thursday,3,False,6,June,25,Morning Peak,harohalli fork → harohalli pass,Long (7–15 km),Very Long (>60 min),High Fare,91.40396659707726
bike,2024-08-09,12:53:37.754771,completed,Horamavu Agara 4th Block,Mysore Road Dam,82,RD2544413239474143,12.99,754.24,29.39,783.63,Paytm,2024-08-09 12:53:37.754771,bike,horamavu agara 4th block,mysore road dam,paytm,1,0,2024-08-09,12,Friday,4,False,8,August,32,Daytime,horamavu agara 4th block → mysore road dam,Long (7–15 km),Very Long (>60 min),Medium-High Fare,60.325635103926096
bike lite,2024-07-18,19:13:34.754771,cancelled,Hosur Sarjapur Road Layout Pass,Harohalli Valley,59,RD2639027703025495,11.27,,,,,2024-07-18 19:13:34.754771,bike lite,hosur sarjapur road layout pass,harohalli valley,,0,1,2024-07-18,19,Thursday,3,False,7,July,29,Evening Peak,hosur sarjapur road layout pass → harohalli valley,Long (7–15 km),Long (30–60 min),,
auto,2024-07-14,02:54:56.754771,cancelled,Kodigehalli 4th Block,Jayanagar Drive,55,RD4104257944563903,23.1,,,,,2024-07-14 02:54:56.754771,auto,kodigehalli 4th block,jayanagar drive,,0,1,2024-07-14,2,Sunday,6,True,7,July,28,Late Night,kodigehalli 4th block → jayanagar drive,Very Long (>15 km),Long (30–60 min),,
bike,2024-06-28,22:02:06.754771,completed,Bommanahalli Arc,Vijayanagar Village,81,RD7566513228795212,7.92,499.05,26.71,525.76,Paytm,2024-06-28 22:02:06.754771,bike,bommanahalli arc,vijayanagar village,paytm,1,0,2024-06-28,22,Friday,4,False,6,June,26,Night,bommanahalli arc → vijayanagar village,Long (7–15 km),Very Long (>60 min),Medium-Low Fare,66.38383838383838
bike,2024-07-09,15:26:41.754771,cancelled,Banaswadi Lane,Kothanur Terrace,53,RD7530017579517659,32.03,,,,,2024-07-09 15:26:41.754771,bike,banaswadi lane,kothanur terrace,,0,1,2024-07-09,15,Tuesday,1,False,7,July,28,Daytime,banaswadi lane → kothanur terrace,Very Long (>15 km),Long (30–60 min),,
cab economy,2024-06-28,07:23:21.754771,completed,Kengeri Drive,Vasanth Nagar Promenade,81,RD2630183975323935,35.44,419.14,13.89,433.03,GPay,2024-06-28 07:23:21.754771,cab economy,kengeri drive,vasanth nagar promenade,gpay,1,0,2024-06-28,7,Friday,4,False,6,June,26,Morning Peak,kengeri drive → vasanth nagar promenade,Very Long (>15 km),Very Long (>60 min),Medium-Low Fare,12.218679458239277
bike lite,2024-07-29,17:02:52.754771,completed,Hosur Road Quarters,Dooravani Nagar Fields,21,RD4849147474061852,33.79,899.74,48.83,948.57,GPay,2024-07-29 17:02:52.754771,bike lite,hosur road quarters,dooravani nagar fields,gpay,1,0,2024-07-29,17,Monday,0,False,7,July,31,Evening Peak,hosur road quarters → dooravani nagar fields,Very Long (>15 km),Medium (15–30 min),High Fare,28.07250665877479
cab economy,2024-07-06,08:47:08.754771,completed,ITI Layout District,Vasanth Nagar Grove,112,RD5204652272411979,36.52,903.92,47.33,951.25,Paytm,2024-07-06 08:47:08.754771,cab economy,iti layout district,vasanth nagar grove,paytm,1,0,2024-07-06,8,Saturday,5,True,7,July,27,Morning Peak,iti layout district → vasanth nagar grove,Very Long (>15 km),Very Long (>60 min),High Fare,26.047371303395398
cab economy,2024-08-12,08:45:26.754771,completed,Bommasandra 3rd Stage,Indiranagar Alley,49,RD5384319154948093,3.52,665.18,34.11,699.29,QR scan,2024-08-12 08:45:26.754771,cab economy,bommasandra 3rd stage,indiranagar alley,qr scan,1,0,2024-08-12,8,Monday,0,False,8,August,33,Morning Peak,bommasandra 3rd stage → indiranagar alley,Medium (3–7 km),Long (30–60 min),Medium-High Fare,198.6619318181818
auto,2024-07-31,16:27:36.754771,completed,Nagwara Fields,Yelahanka Passage,71,RD5145780405119786,23.36,384.51,10.27,394.78,Amazon Pay,2024-07-31 16:27:36.754771,auto,nagwara fields,yelahanka passage,amazon pay,1,0,2024-07-31,16,Wednesday,2,False,7,July,31,Evening Peak,nagwara fields → yelahanka passage,Very Long (>15 km),Very Long (>60 min),Medium-Low Fare,16.899828767123285
bike,2024-07-07,00:43:59.754771,completed,Gottigere Alcove,Billekahalli Grove,69,RD8945017224762332,2.66,877.76,49.55,927.31,Amazon Pay,2024-07-07 00:43:59.754771,bike,gottigere alcove,billekahalli grove,amazon pay,1,0,2024-07-07,0,Sunday,6,True,7,July,27,Late Night,gottigere alcove → billekahalli grove,Short (≤3 km),Very Long (>60 min),High Fare,348.61278195488717
bike,2024-06-29,17:58:30.754771,completed,Gottigere Township,Vijayanagar Extension,22,RD3119786581004331,6.79,95.67,47.08,142.75,QR scan,2024-06-29 17:58:30.754771,bike,gottigere township,vijayanagar extension,qr scan,1,0,2024-06-29,17,Saturday,5,True,6,June,26,Evening Peak,gottigere township → vijayanagar extension,Medium (3–7 km),Medium (15–30 min),Low Fare,21.023564064801178
parcel,2024-07-30,06:06:06.754771,cancelled,Sonnenahalli Quarters,Anjanapura 1st Stage,85,RD3611804412594320,44.64,,,,,2024-07-30 06:06:06.754771,parcel,sonnenahalli quarters,anjanapura 1st stage,,0,1,2024-07-30,6,Tuesday,1,False,7,July,31,Morning Peak,sonnenahalli quarters → anjanapura 1st stage,Very Long (>15 km),Very Long (>60 min),,
cab economy,2024-06-21,01:36:39.754771,completed,Kengeri Esplanade,KR Puram Heights,59,RD9223848378357168,29.88,95.03,9.87,104.9,GPay,2024-06-21 01:36:39.754771,cab economy,kengeri esplanade,kr puram heights,gpay,1,0,2024-06-21,1,Friday,4,False,6,June,25,Late Night,kengeri esplanade → kr puram heights,Very Long (>15 km),Long (30–60 min),Low Fare,3.5107095046854084
bike lite,2024-08-02,16:17:13.754771,completed,RT Nagar Meadows,Koramangala 8th Block 3rd Block,113,RD2470881923398432,32.35,236.67,9.1,245.77,Paytm,2024-08-02 16:17:13.754771,bike lite,rt nagar meadows,koramangala 8th block 3rd block,paytm,1,0,2024-08-02,16,Friday,4,False,8,August,31,Evening Peak,rt nagar meadows → koramangala 8th block 3rd block,Very Long (>15 km),Very Long (>60 min),Low Fare,7.597217928902627
bike,2024-07-23,15:20:38.754771,completed,Doddaballapur Alley,Gottigere Terrace,100,RD4199357130848188,20.49,259.62,27.0,286.62,GPay,2024-07-23 15:20:38.754771,bike,doddaballapur alley,gottigere terrace,gpay,1,0,2024-07-23,15,Tuesday,1,False,7,July,30,Daytime,doddaballapur alley → gottigere terrace,Very Long (>15 km),Very Long (>60 min),Low Fare,13.988286969253295
cab economy,2024-07-31,21:44:05.754771,completed,Banaswadi Crescent,Chikka Banaswadi 1st Stage,36,RD2241831127268741,22.41,71.27,21.38,92.65,Paytm,2024-07-31 21:44:05.754771,cab economy,banaswadi crescent,chikka banaswadi 1st stage,paytm,1,0,2024-07-31,21,Wednesday,2,False,7,July,31,Night,banaswadi crescent → chikka banaswadi 1st stage,Very Long (>15 km),Long (30–60 min),Low Fare,4.134315037929496
bike,2024-07-06,09:44:46.754771,completed,Kumaraswamy Layout Road,Chikkajala Extension,20,RD6012780177534459,45.61,130.81,0.14,130.95,Paytm,2024-07-06 09:44:46.754771,bike,kumaraswamy layout road,chikkajala extension,paytm,1,0,2024-07-06,9,Saturday,5,True,7,July,27,Morning Peak,kumaraswamy layout road → chikkajala extension,Very Long (>15 km),Medium (15–30 min),Low Fare,2.8710809033106774
bike lite,2024-08-16,20:38:24.754771,completed,Benniganahalli Quarters,Ramamurthy Nagar Trail,34,RD3995415815167069,4.42,598.85,1.75,600.6,QR scan,2024-08-16 20:38:24.754771,bike lite,benniganahalli quarters,ramamurthy nagar trail,qr scan,1,0,2024-08-16,20,Friday,4,False,8,August,33,Night,benniganahalli quarters → ramamurthy nagar trail,Medium (3–7 km),Long (30–60 min),Medium-High Fare,135.88235294117646
cab economy,2024-06-17,14:53:39.754771,completed,BTM Layout Mews,Hebbal Viewpoint,115,RD9706619154236630,22.7,531.49,40.9,572.39,Paytm,2024-06-17 14:53:39.754771,cab economy,btm layout mews,hebbal viewpoint,paytm,1,0,2024-06-17,14,Monday,0,False,6,June,25,Daytime,btm layout mews → hebbal viewpoint,Very Long (>15 km),Very Long (>60 min),Medium-High Fare,25.215418502202642
bike,2024-08-07,14:43:26.754771,completed,Doddanekundi Valley,Ashok Nagar Esplanade,36,RD0715171236240057,44.11,125.09,48.26,173.35,Amazon Pay,2024-08-07 14:43:26.754771,bike,doddanekundi valley,ashok nagar esplanade,amazon pay,1,0,2024-08-07,14,Wednesday,2,False,8,August,32,Daytime,doddanekundi valley → ashok nagar esplanade,Very Long (>15 km),Long (30–60 min),Low Fare,3.9299478576286555
bike,2024-08-10,07:47:52.754771,completed,Hosur Loop,Doddakannelli Woods,49,RD3041787552442197,18.03,394.36,0.28,394.64,QR scan,2024-08-10 07:47:52.754771,bike,hosur loop,doddakannelli woods,qr scan,1,0,2024-08-10,7,Saturday,5,True,8,August,32,Morning Peak,hosur loop → doddakannelli woods,Very Long (>15 km),Long (30–60 min),Medium-Low Fare,21.8879645036051
auto,2024-07-10,07:05:01.754771,completed,Domlur Arcade,Sanjay Nagar Pointe,85,RD5977917738871774,25.37,512.67,6.06,518.7299999999999,QR scan,2024-07-10 07:05:01.754771,auto,domlur arcade,sanjay nagar pointe,qr scan,1,0,2024-07-10,7,Wednesday,2,False,7,July,28,Morning Peak,domlur arcade → sanjay nagar pointe,Very Long (>15 km),Very Long (>60 min),Medium-Low Fare,20.446590461174612
bike lite,2024-07-30,20:39:26.754771,completed,Dommasandra Yard,Byatarayanapura 2nd Stage,56,RD0518704606258639,44.24,693.06,35.58,728.64,Paytm,2024-07-30 20:39:26.754771,bike lite,dommasandra yard,byatarayanapura 2nd stage,paytm,1,0,2024-07-30,20,Tuesday,1,False,7,July,31,Night,dommasandra yard → byatarayanapura 2nd stage,Very Long (>15 km),Long (30–60 min),Medium-High Fare,16.47016274864376
auto,2024-08-06,21:35:34.754771,cancelled,Chokkanahalli View,Bhuvaneshwari Nagar Fields,55,RD5060807886491680,10.65,,,,,2024-08-06 21:35:34.754771,auto,chokkanahalli view,bhuvaneshwari nagar fields,,0,1,2024-08-06,21,Tuesday,1,False,8,August,32,Night,chokkanahalli view → bhuvaneshwari nagar fields,Long (7–15 km),Long (30–60 min),,
cab economy,2024-07-06,15:55:49.754771,completed,Kothanur Drive,Shivaji Nagar Pass,63,RD3855757906989659,1.92,545.08,3.8,548.88,QR scan,2024-07-06 15:55:49.754771,cab economy,kothanur drive,shivaji nagar pass,qr scan,1,0,2024-07-06,15,Saturday,5,True,7,July,27,Daytime,kothanur drive → shivaji nagar pass,Short (≤3 km),Very Long (>60 min),Medium-High Fare,285.875
bike lite,2024-06-17,07:30:06.754771,completed,Attibele Passage,Bhadrappa Layout Heights,46,RD8330175762992756,45.61,442.61,7.78,450.39,Paytm,2024-06-17 07:30:06.754771,bike lite,attibele passage,bhadrappa layout heights,paytm,1,0,2024-06-17,7,Monday,0,False,6,June,25,Morning Peak,attibele passage → bhadrappa layout heights,Very Long (>15 km),Long (30–60 min),Medium-Low Fare,9.874808156106116
parcel,2024-08-14,13:21:15.754771,completed,Dommasandra Loop,Attibele Estate,37,RD8871335815306910,6.76,55.09,7.12,62.21,QR scan,2024-08-14 13:21:15.754771,parcel,dommasandra loop,attibele estate,qr scan,1,0,2024-08-14,13,Wednesday,2,False,8,August,33,Daytime,dommasandra loop → attibele estate,Medium (3–7 km),Long (30–60 min),Low Fare,9.20266272189349
auto,2024-07-20,04:25:50.754771,completed,Kalena Agrahara Road,Electronic City Meadows,28,RD9409838875001431,24.98,970.84,41.51,1012.35,Paytm,2024-07-20 04:25:50.754771,auto,kalena agrahara road,electronic city meadows,paytm,1,0,2024-07-20,4,Saturday,5,True,7,July,29,Late Night,kalena agrahara road → electronic city meadows,Very Long (>15 km),Medium (15–30 min),High Fare,40.526421136909526
bike,2024-08-02,16:39:58.754771,completed,Rachenahalli 4th Stage,Sanjay Nagar 5th Block,115,RD5159625828270311,4.82,273.76,0.9,274.66,GPay,2024-08-02 16:39:58.754771,bike,rachenahalli 4th stage,sanjay nagar 5th block,gpay,1,0,2024-08-02,16,Friday,4,False,8,August,31,Evening Peak,rachenahalli 4th stage → sanjay nagar 5th block,Medium (3–7 km),Very Long (>60 min),Low Fare,56.983402489626556
auto,2024-08-01,06:35:19.754771,completed,Horamavu Agara Park,Kudlu Gate Village,90,RD7821243493758287,44.78,401.3,16.95,418.25,GPay,2024-08-01 06:35:19.754771,auto,horamavu agara park,kudlu gate village,gpay,1,0,2024-08-01,6,Thursday,3,False,8,August,31,Morning Peak,horamavu agara park → kudlu gate village,Very Long (>15 km),Very Long (>60 min),Medium-Low Fare,9.340107190710139
bike,2024-07-23,21:59:43.754771,completed,Basaveshwaranagar Township,Vidya Vihar Cove,66,RD8199959505786926,18.04,818.81,27.14,845.9499999999999,GPay,2024-07-23 21:59:43.754771,bike,basaveshwaranagar township,vidya vihar cove,gpay,1,0,2024-07-23,21,Tuesday,1,False,7,July,30,Night,basaveshwaranagar township → vidya vihar cove,Very Long (>15 km),Very Long (>60 min),High Fare,46.8930155210643
